time_s,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12
711.0000000,0.0102649,0.0060093,0.0098558,0.0097838,0.0047660,0.0099269,0.0104058,0.0060976,0.0047164,0.0100253,0.0102826,0.0099532
712.0000000,0.0099360,0.0061225,0.0100183,0.0101323,0.0045902,0.0102650,0.0100547,0.0059464,0.0046881,0.0101199,0.0102019,0.0099231
713.0000000,0.0101247,0.0059928,0.0101791,0.0099600,0.0049602,0.0103218,0.0099770,0.0061686,0.0049345,0.0103489,0.0100218,0.0098180
714.0000000,0.0103425,0.0059864,0.0099083,0.0101212,0.0046235,0.0102364,0.0102533,0.0062463,0.0048457,0.0101429,0.0100394,0.0098772
715.0000000,0.0100795,0.0059801,0.0099394,0.0102656,0.0047044,0.0099918,0.0101275,0.0060269,0.0049778,0.0100797,0.0101488,0.0101152
716.0000000,0.0100193,0.0062164,0.0100447,0.0101042,0.0047863,0.0101118,0.0103083,0.0059823,0.0046230,0.0099374,0.0100438,0.0100218
717.0000000,0.0098922,0.0059476,0.0099618,0.0099706,0.0048037,0.0102614,0.0100165,0.0060182,0.0045562,0.0098975,0.0099479,0.0098197
718.0000000,0.0101636,0.0060346,0.0097909,0.0101406,0.0044354,0.0097875,0.0101403,0.0060178,0.0045963,0.0100629,0.0098130,0.0098942
719.0000000,0.0099975,0.0059161,0.0097395,0.0098035,0.0047402,0.0100157,0.0098628,0.0060299,0.0048050,0.0101782,0.0097533,0.0101443
720.0000000,0.0101770,0.0060772,0.0098301,0.0099943,0.0049407,0.0102569,0.0100873,0.0059856,0.0045877,0.0101072,0.0101565,0.0097772
721.0000000,0.0102651,0.0062145,0.0100009,0.0100772,0.0046529,0.0099609,0.0098918,0.0062397,0.0048315,0.0100608,0.0100492,0.0098296
722.0000000,0.0099509,0.0058512,0.0099703,0.0098833,0.0044502,0.0100260,0.0100206,0.0059720,0.0046133,0.0100483,0.0102396,0.0096745
723.0000000,0.0100476,0.0060029,0.0095767,0.0099129,0.0048043,0.0100110,0.0099200,0.0059295,0.0046797,0.0099634,0.0101903,0.0099453
724.0000000,0.0100586,0.0060376,0.0098898,0.0100149,0.0049568,0.0099190,0.0106051,0.0060467,0.0046444,0.0100218,0.0100073,0.0100935
725.0000000,0.0101135,0.0059271,0.0098181,0.0101071,0.0044576,0.0101234,0.0102232,0.0061816,0.0048662,0.0098547,0.0098665,0.0095179
726.0000000,0.0100537,0.0060332,0.0100515,0.0100657,0.0044775,0.0101656,0.0098872,0.0059198,0.0047826,0.0101318,0.0098329,0.0100784
727.0000000,0.0098355,0.0059143,0.0100465,0.0098632,0.0045336,0.0099630,0.0101137,0.0060873,0.0050791,0.0100668,0.0100787,0.0101112
728.0000000,0.0100088,0.0061083,0.0097892,0.0099694,0.0049880,0.0099842,0.0100676,0.0060243,0.0047978,0.0100483,0.0100178,0.0099209
729.0000000,0.0100350,0.0062079,0.0101317,0.0101978,0.0049178,0.0099123,0.0102361,0.0060709,0.0050065,0.0100322,0.0098389,0.0098712
730.0000000,0.0100281,0.0058679,0.0100285,0.0101615,0.0049342,0.0099171,0.0099793,0.0062055,0.0047972,0.0100588,0.0101677,0.0100319
731.0000000,0.0098874,0.0061845,0.0097369,0.0097912,0.0044803,0.0100069,0.0103003,0.0058963,0.0046703,0.0100496,0.0101493,0.0100603
732.0000000,0.0099028,0.0060253,0.0101423,0.0099029,0.0047885,0.0099769,0.0100652,0.0059420,0.0045598,0.0097910,0.0100405,0.0099490
733.0000000,0.0101239,0.0058787,0.0101297,0.0101662,0.0047567,0.0100076,0.0103525,0.0059766,0.0046099,0.0102345,0.0098071,0.0100868
734.0000000,0.0096945,0.0058251,0.0097367,0.0098825,0.0047012,0.0097760,0.0099695,0.0059656,0.0045950,0.0102777,0.0098988,0.0101427
735.0000000,0.0101068,0.0058138,0.0097054,0.0098731,0.0047098,0.0099468,0.0098688,0.0061365,0.0046121,0.0099542,0.0099866,0.0101601
736.0000000,0.0099959,0.0060005,0.0101226,0.0102518,0.0047206,0.0101332,0.0099417,0.0059632,0.0048053,0.0100653,0.0096507,0.0102985
737.0000000,0.0100201,0.0057621,0.0099938,0.0101055,0.0045011,0.0096974,0.0100829,0.0058075,0.0047284,0.0101703,0.0099244,0.0100446
738.0000000,0.0097991,0.0061101,0.0100667,0.0103354,0.0047878,0.0100561,0.0101756,0.0058281,0.0048798,0.0102441,0.0101087,0.0098550
739.0000000,0.0099926,0.0059326,0.0098747,0.0100904,0.0049911,0.0100639,0.0100162,0.0061029,0.0047625,0.0101012,0.0097824,0.0101499
740.0000000,0.0099582,0.0060437,0.0099018,0.0099542,0.0044945,0.0098869,0.0103122,0.0059675,0.0047633,0.0100118,0.0099342,0.0100293
741.0000000,0.0102240,0.0060250,0.0100807,0.0098665,0.0047207,0.0096769,0.0102195,0.0062137,0.0045163,0.0103923,0.0098247,0.0099950
742.0000000,0.0103381,0.0063683,0.0098235,0.0101984,0.0048296,0.0101738,0.0101586,0.0059446,0.0049816,0.0102890,0.0100177,0.0102399
743.0000000,0.0100338,0.0058447,0.0096157,0.0099392,0.0047492,0.0098646,0.0099615,0.0062583,0.0046625,0.0100664,0.0100562,0.0101759
744.0000000,0.0103712,0.0061161,0.0097666,0.0101012,0.0044356,0.0102709,0.0102230,0.0059245,0.0044897,0.0096856,0.0102741,0.0099703
745.0000000,0.0101545,0.0062035,0.0098956,0.0099635,0.0047818,0.0101040,0.0101460,0.0058673,0.0045094,0.0101672,0.0101779,0.0099464
746.0000000,0.0100268,0.0059866,0.0100337,0.0100292,0.0049961,0.0099498,0.0099519,0.0060865,0.0049636,0.0102099,0.0098132,0.0099037
747.0000000,0.0101621,0.0060285,0.0099636,0.0099340,0.0045041,0.0101770,0.0099620,0.0059097,0.0046651,0.0099495,0.0101909,0.0098568
748.0000000,0.0100492,0.0060034,0.0098711,0.0100244,0.0046485,0.0100321,0.0099528,0.0061915,0.0047237,0.0103948,0.0099979,0.0098787
749.0000000,0.0101459,0.0060439,0.0101499,0.0099184,0.0046893,0.0101236,0.0100150,0.0064291,0.0047494,0.0101842,0.0101580,0.0098741
750.0000000,0.0102288,0.0061333,0.0101082,0.0098546,0.0046156,0.0099887,0.0100344,0.0060437,0.0048386,0.0097733,0.0099576,0.0100310
751.0000000,0.0099435,0.0059844,0.0099190,0.0100698,0.0047849,0.0099802,0.0098629,0.0057267,0.0046978,0.0097423,0.0100200,0.0100696
752.0000000,0.0099686,0.0058753,0.0101014,0.0099497,0.0046968,0.0096063,0.0099277,0.0059842,0.0046933,0.0098684,0.0097072,0.0097519
753.0000000,0.0102106,0.0061020,0.0097340,0.0101713,0.0047910,0.0100735,0.0099016,0.0060262,0.0045389,0.0101017,0.0100737,0.0098505
754.0000000,0.0099200,0.0062168,0.0098316,0.0100935,0.0049155,0.0099022,0.0101074,0.0059547,0.0047150,0.0098951,0.0102165,0.0100459
755.0000000,0.0098222,0.0058288,0.0099980,0.0098543,0.0045881,0.0099554,0.0098729,0.0060496,0.0046022,0.0100762,0.0098866,0.0096788
756.0000000,0.0099318,0.0063129,0.0098293,0.0097026,0.0047083,0.0099339,0.0097523,0.0061050,0.0047072,0.0099155,0.0101217,0.0101413
757.0000000,0.0100314,0.0060810,0.0101764,0.0098865,0.0048023,0.0101384,0.0101601,0.0063226,0.0045616,0.0102179,0.0102467,0.0099454
758.0000000,0.0100816,0.0059783,0.0099343,0.0099982,0.0046275,0.0101883,0.0099603,0.0061707,0.0047895,0.0101223,0.0102116,0.0098593
759.0000000,0.0101430,0.0058697,0.0099593,0.0100345,0.0049044,0.0100121,0.0102582,0.0060724,0.0045645,0.0103885,0.0097243,0.0095938
760.0000000,0.0101588,0.0058490,0.0100060,0.0097965,0.0047806,0.0099717,0.0101761,0.0059681,0.0045495,0.0101258,0.0100669,0.0100039
761.0000000,0.0100588,0.0061153,0.0099038,0.0097900,0.0045154,0.0102743,0.0100061,0.0057738,0.0046773,0.0103691,0.0096638,0.0099413
762.0000000,0.0102058,0.0059562,0.0102230,0.0101479,0.0046801,0.0100404,0.0098948,0.0058937,0.0046454,0.0104147,0.0098874,0.0098557
763.0000000,0.0097356,0.0059580,0.0101051,0.0097902,0.0044229,0.0100933,0.0099371,0.0061820,0.0048271,0.0099226,0.0097674,0.0099830
764.0000000,0.0100320,0.0059746,0.0103818,0.0099096,0.0047180,0.0100171,0.0100828,0.0061615,0.0044858,0.0099066,0.0101127,0.0099991
765.0000000,0.0098955,0.0059934,0.0097832,0.0099456,0.0046004,0.0100814,0.0102899,0.0060256,0.0046931,0.0100529,0.0102432,0.0099502
766.0000000,0.0099942,0.0058943,0.0099993,0.0101081,0.0045239,0.0099698,0.0102562,0.0062001,0.0046587,0.0098840,0.0099656,0.0100311
767.0000000,0.0102070,0.0060105,0.0099293,0.0098234,0.0049808,0.0098687,0.0100017,0.0060512,0.0047899,0.0097576,0.0100892,0.0099532
768.0000000,0.0098961,0.0061057,0.0098874,0.0098619,0.0051408,0.0101046,0.0103457,0.0062440,0.0048654,0.0101067,0.0097620,0.0100808
769.0000000,0.0101435,0.0059642,0.0097007,0.0102511,0.0048364,0.0102619,0.0099619,0.0057849,0.0046963,0.0100117,0.0097937,0.0101093
770.0000000,0.0099129,0.0057082,0.0099086,0.0100032,0.0046568,0.0101169,0.0098587,0.0058590,0.0047072,0.0100947,0.0098766,0.0101162
771.0000000,0.0100815,0.0058777,0.0101046,0.0101280,0.0046367,0.0099684,0.0102322,0.0060448,0.0047688,0.0101120,0.0101107,0.0099736
772.0000000,0.0098722,0.0060559,0.0097185,0.0098696,0.0047854,0.0100964,0.0099884,0.0059025,0.0045019,0.0098073,0.0103317,0.0102036
773.0000000,0.0101045,0.0060576,0.0101013,0.0099462,0.0049179,0.0100701,0.0101747,0.0062062,0.0045902,0.0099091,0.0099513,0.0100789
774.0000000,0.0103123,0.0058362,0.0100317,0.0100443,0.0048123,0.0099083,0.0101109,0.0059914,0.0046881,0.0100238,0.0100164,0.0100654
775.0000000,0.0101164,0.0063169,0.0101988,0.0099710,0.0044780,0.0098609,0.0101014,0.0060206,0.0046709,0.0099594,0.0100964,0.0097923
776.0000000,0.0099244,0.0057526,0.0100277,0.0098311,0.0047256,0.0098362,0.0100191,0.0058314,0.0048811,0.0098663,0.0097278,0.0098196
777.0000000,0.0100064,0.0061549,0.0099305,0.0100938,0.0046155,0.0101557,0.0100907,0.0058794,0.0049116,0.0098306,0.0102224,0.0099918
778.0000000,0.0100767,0.0060181,0.0098833,0.0101822,0.0046057,0.0099137,0.0103649,0.0059335,0.0045448,0.0101629,0.0098030,0.0099381
779.0000000,0.0100844,0.0060013,0.0099318,0.0097827,0.0047618,0.0099670,0.0101181,0.0061596,0.0048435,0.0101559,0.0100464,0.0100327
780.0000000,0.0100677,0.0057764,0.0102192,0.0097889,0.0047790,0.0100481,0.0100715,0.0059224,0.0045467,0.0101617,0.0099001,0.0102527
781.0000000,0.0099068,0.0059139,0.0101498,0.0099023,0.0048803,0.0101333,0.0099419,0.0061166,0.0047806,0.0100783,0.0102640,0.0098297
782.0000000,0.0101601,0.0059990,0.0099440,0.0099740,0.0045701,0.0100965,0.0098842,0.0060929,0.0047002,0.0098842,0.0100159,0.0100379
783.0000000,0.0097960,0.0060333,0.0100387,0.0101343,0.0047541,0.0100136,0.0102190,0.0059882,0.0048523,0.0098335,0.0103257,0.0100584
784.0000000,0.0099839,0.0060681,0.0099736,0.0098895,0.0049694,0.0103184,0.0099621,0.0061271,0.0047348,0.0100617,0.0099157,0.0099120
785.0000000,0.0100516,0.0060329,0.0099697,0.0097664,0.0047238,0.0100488,0.0099112,0.0059828,0.0045765,0.0100934,0.0097988,0.0100046
786.0000000,0.0101380,0.0058252,0.0099480,0.0100516,0.0046876,0.0100637,0.0103792,0.0060486,0.0047798,0.0102267,0.0099227,0.0096814
787.0000000,0.0099024,0.0057684,0.0095192,0.0101970,0.0047396,0.0100511,0.0103038,0.0061036,0.0045205,0.0100779,0.0100140,0.0100143
788.0000000,0.0101178,0.0062470,0.0099254,0.0101565,0.0047615,0.0099969,0.0101413,0.0061839,0.0045828,0.0101040,0.0101074,0.0096875
789.0000000,0.0102900,0.0059093,0.0098034,0.0100557,0.0049872,0.0099932,0.0096682,0.0059347,0.0045485,0.0104102,0.0099374,0.0096948
790.0000000,0.0099303,0.0058992,0.0097521,0.0097761,0.0047811,0.0097824,0.0100901,0.0059012,0.0048967,0.0099880,0.0100299,0.0100267
791.0000000,0.0101296,0.0059847,0.0099398,0.0100887,0.0045603,0.0098517,0.0099714,0.0058991,0.0048189,0.0099794,0.0099000,0.0098381
792.0000000,0.0100034,0.0060745,0.0098308,0.0100133,0.0047404,0.0099508,0.0097995,0.0058748,0.0046867,0.0101306,0.0098886,0.0099384
793.0000000,0.0102393,0.0063022,0.0098134,0.0100050,0.0043824,0.0100669,0.0100783,0.0056851,0.0048074,0.0101014,0.0099527,0.0096955
794.0000000,0.0097939,0.0057671,0.0100459,0.0101792,0.0046517,0.0100339,0.0101521,0.0058852,0.0047739,0.0101536,0.0100916,0.0100541
795.0000000,0.0099489,0.0061158,0.0096422,0.0096097,0.0046294,0.0098617,0.0101319,0.0060943,0.0044994,0.0101851,0.0098929,0.0099127
796.0000000,0.0098438,0.0058350,0.0097766,0.0101503,0.0045340,0.0101346,0.0100039,0.0056997,0.0046396,0.0102122,0.0099147,0.0098241
797.0000000,0.0097766,0.0059442,0.0096823,0.0100790,0.0048744,0.0103109,0.0100690,0.0061924,0.0049207,0.0101914,0.0099669,0.0100916
798.0000000,0.0102112,0.0059839,0.0099249,0.0102414,0.0048253,0.0100105,0.0100987,0.0062383,0.0046108,0.0097509,0.0100877,0.0097579
799.0000000,0.0100749,0.0060953,0.0100599,0.0097287,0.0048690,0.0098157,0.0102056,0.0062555,0.0047896,0.0097638,0.0099490,0.0100488
800.0000000,0.0100779,0.0060321,0.0099026,0.0100879,0.0048312,0.0098521,0.0099997,0.0060196,0.0048453,0.0099271,0.0101226,0.0097003
801.0000000,0.0101398,0.0061906,0.0099053,0.0101673,0.0046497,0.0101863,0.0099079,0.0059153,0.0047434,0.0100455,0.0099524,0.0100896
802.0000000,0.0097801,0.0058562,0.0097862,0.0099409,0.0049991,0.0101323,0.0099699,0.0061880,0.0045125,0.0100475,0.0101357,0.0098356
803.0000000,0.0100876,0.0061131,0.0101578,0.0099918,0.0047661,0.0099806,0.0098149,0.0060732,0.0046226,0.0101133,0.0100450,0.0100180
804.0000000,0.0099073,0.0059454,0.0100238,0.0097526,0.0045263,0.0100215,0.0100045,0.0059458,0.0047822,0.0101348,0.0098730,0.0101101
805.0000000,0.0098539,0.0056661,0.0097245,0.0101499,0.0046853,0.0099273,0.0099402,0.0060423,0.0045609,0.0101017,0.0100185,0.0095993
806.0000000,0.0098001,0.0060388,0.0097679,0.0099676,0.0045872,0.0100452,0.0099806,0.0060260,0.0046524,0.0100708,0.0100506,0.0101287
807.0000000,0.0098925,0.0060504,0.0099764,0.0099687,0.0048023,0.0098824,0.0099211,0.0059989,0.0047506,0.0102250,0.0099486,0.0097507
808.0000000,0.0097529,0.0061000,0.0095934,0.0097331,0.0045264,0.0100867,0.0104631,0.0061693,0.0046938,0.0097667,0.0101194,0.0097787
809.0000000,0.0099426,0.0062329,0.0098919,0.0097929,0.0047238,0.0099790,0.0102999,0.0062004,0.0046886,0.0100962,0.0096736,0.0099870
810.0000000,0.0098915,0.0063475,0.0098106,0.0102420,0.0047034,0.0102280,0.0099015,0.0059802,0.0045505,0.0100463,0.0100282,0.0099848
811.0000000,0.0101210,0.0059873,0.0097643,0.0102037,0.0046782,0.0099967,0.0100491,0.0063876,0.0045799,0.0101066,0.0100139,0.0099564
812.0000000,0.0103634,0.0061297,0.0099902,0.0098709,0.0047886,0.0101042,0.0099841,0.0060947,0.0046573,0.0099704,0.0100683,0.0099813
813.0000000,0.0098495,0.0060862,0.0101337,0.0100548,0.0045566,0.0100373,0.0099092,0.0060293,0.0044527,0.0099931,0.0098047,0.0099661
814.0000000,0.0101567,0.0061733,0.0099525,0.0102252,0.0044543,0.0099322,0.0103018,0.0060833,0.0048963,0.0099516,0.0099895,0.0100429
815.0000000,0.0099230,0.0058662,0.0099673,0.0099318,0.0046723,0.0101435,0.0103228,0.0063102,0.0047258,0.0100241,0.0099294,0.0097308
816.0000000,0.0099715,0.0061377,0.0096443,0.0097200,0.0049801,0.0101334,0.0100273,0.0056134,0.0049180,0.0100660,0.0100218,0.0101314
817.0000000,0.0099857,0.0060491,0.0098389,0.0098706,0.0044153,0.0100107,0.0101453,0.0061477,0.0050046,0.0101060,0.0098635,0.0099038
818.0000000,0.0100125,0.0058256,0.0100746,0.0103024,0.0046060,0.0102691,0.0097438,0.0062368,0.0046310,0.0099399,0.0101412,0.0100391
819.0000000,0.0101044,0.0059509,0.0098990,0.0098243,0.0049823,0.0101230,0.0100786,0.0060211,0.0046072,0.0101504,0.0099418,0.0099877
820.0000000,0.0098364,0.0058083,0.0098294,0.0095734,0.0048217,0.0098678,0.0101479,0.0060618,0.0047063,0.0102623,0.0101009,0.0100771
821.0000000,0.0102078,0.0058032,0.0098192,0.0099321,0.0048626,0.0100757,0.0099297,0.0058271,0.0046488,0.0102101,0.0100656,0.0099777
822.0000000,0.0098322,0.0059638,0.0100032,0.0100302,0.0048554,0.0101393,0.0101923,0.0060576,0.0047739,0.0101398,0.0099012,0.0100413
823.0000000,0.0101235,0.0060250,0.0099366,0.0100878,0.0046348,0.0100189,0.0102001,0.0060611,0.0047332,0.0099985,0.0101221,0.0099532
824.0000000,0.0098493,0.0061586,0.0101471,0.0101220,0.0046972,0.0100852,0.0101159,0.0060669,0.0046890,0.0101263,0.0101410,0.0099024
825.0000000,0.0101772,0.0060600,0.0100104,0.0098709,0.0044284,0.0102366,0.0100187,0.0057852,0.0045856,0.0098988,0.0102620,0.0098699
826.0000000,0.0100349,0.0060943,0.0098455,0.0099069,0.0045187,0.0101196,0.0100666,0.0059551,0.0045364,0.0099306,0.0101519,0.0101186
827.0000000,0.0099809,0.0060649,0.0099425,0.0100488,0.0044210,0.0102209,0.0102227,0.0060036,0.0046438,0.0097907,0.0099163,0.0099917
828.0000000,0.0103618,0.0061049,0.0098272,0.0100129,0.0045796,0.0100781,0.0101550,0.0060578,0.0047277,0.0099512,0.0101300,0.0099969
829.0000000,0.0100005,0.0060293,0.0103314,0.0095636,0.0049154,0.0097323,0.0102072,0.0058766,0.0047933,0.0101003,0.0101655,0.0096621
830.0000000,0.0099450,0.0059898,0.0098378,0.0099174,0.0046594,0.0099450,0.0101306,0.0059932,0.0047746,0.0099404,0.0098480,0.0098300
831.0000000,0.0100633,0.0058464,0.0098343,0.0100503,0.0048679,0.0097389,0.0100743,0.0060758,0.0049189,0.0097726,0.0100372,0.0102382
832.0000000,0.0101311,0.0059828,0.0100011,0.0098916,0.0047067,0.0102356,0.0100544,0.0059405,0.0047532,0.0101206,0.0098893,0.0098148
833.0000000,0.0101066,0.0057584,0.0099792,0.0102120,0.0048365,0.0099690,0.0099067,0.0060826,0.0045364,0.0099406,0.0098291,0.0099297
834.0000000,0.0101869,0.0057927,0.0099520,0.0098352,0.0045178,0.0100276,0.0100392,0.0062370,0.0047895,0.0102274,0.0099480,0.0099817
835.0000000,0.0101340,0.0061231,0.0098579,0.0101083,0.0045979,0.0099107,0.0102262,0.0059854,0.0048065,0.0100254,0.0098019,0.0101016
836.0000000,0.0098493,0.0061505,0.0100331,0.0098973,0.0047073,0.0098613,0.0102075,0.0057970,0.0050674,0.0102101,0.0100067,0.0100790
837.0000000,0.0099716,0.0058407,0.0102904,0.0100045,0.0048214,0.0097953,0.0099723,0.0062899,0.0045202,0.0097204,0.0098549,0.0098009
838.0000000,0.0100195,0.0058662,0.0099616,0.0098583,0.0047846,0.0100353,0.0099783,0.0061176,0.0048468,0.0100202,0.0100756,0.0097346
839.0000000,0.0101716,0.0060044,0.0098102,0.0100545,0.0049001,0.0100353,0.0102886,0.0059169,0.0044493,0.0100939,0.0097869,0.0099647
840.0000000,0.0098446,0.0062449,0.0100345,0.0100571,0.0048593,0.0100944,0.0101401,0.0060343,0.0047100,0.0100013,0.0098461,0.0098223
841.0000000,0.0100380,0.0061055,0.0098312,0.0100741,0.0047289,0.0100970,0.0103046,0.0060609,0.0048995,0.0097877,0.0098091,0.0098306
842.0000000,0.0101028,0.0060898,0.0100647,0.0098774,0.0048204,0.0096814,0.0102929,0.0061370,0.0047331,0.0100231,0.0098059,0.0102022
843.0000000,0.0098134,0.0060607,0.0096910,0.0100696,0.0047705,0.0100691,0.0102039,0.0061836,0.0044018,0.0100740,0.0097160,0.0099993
844.0000000,0.0100286,0.0060057,0.0096883,0.0097979,0.0045895,0.0100347,0.0100686,0.0061466,0.0046362,0.0099736,0.0098884,0.0099695
845.0000000,0.0100478,0.0059199,0.0103720,0.0100625,0.0048552,0.0100731,0.0100145,0.0060901,0.0046968,0.0100873,0.0099987,0.0100973
846.0000000,0.0099813,0.0059772,0.0101049,0.0099212,0.0047669,0.0100971,0.0099468,0.0059382,0.0047105,0.0098912,0.0098592,0.0095914
847.0000000,0.0100056,0.0061925,0.0101366,0.0101169,0.0047621,0.0100030,0.0102045,0.0060059,0.0046612,0.0101425,0.0101066,0.0098379
848.0000000,0.0099358,0.0059949,0.0099833,0.0099245,0.0046113,0.0102090,0.0100356,0.0059827,0.0048767,0.0098636,0.0099970,0.0102164
849.0000000,0.0098505,0.0063148,0.0099324,0.0098590,0.0046688,0.0101177,0.0100198,0.0059885,0.0049021,0.0100677,0.0101145,0.0100806
850.0000000,0.0100165,0.0062758,0.0099365,0.0101895,0.0048821,0.0099626,0.0098462,0.0058866,0.0049743,0.0104481,0.0102561,0.0097873
851.0000000,0.0100504,0.0059636,0.0100036,0.0102412,0.0047385,0.0101159,0.0101414,0.0058677,0.0045341,0.0099990,0.0103800,0.0099489
852.0000000,0.0098787,0.0058910,0.0099314,0.0102203,0.0047702,0.0098595,0.0101206,0.0057581,0.0046425,0.0099975,0.0099850,0.0101100
853.0000000,0.0100415,0.0057792,0.0100202,0.0099609,0.0047343,0.0103207,0.0103062,0.0057742,0.0046964,0.0100216,0.0101123,0.0098432
854.0000000,0.0098949,0.0061828,0.0096979,0.0101084,0.0047704,0.0098326,0.0102041,0.0058882,0.0048860,0.0098523,0.0100844,0.0098157
855.0000000,0.0102142,0.0059178,0.0099166,0.0100497,0.0044476,0.0102924,0.0098438,0.0060063,0.0045318,0.0100743,0.0101967,0.0099791
856.0000000,0.0104701,0.0059754,0.0100046,0.0101283,0.0049673,0.0100649,0.0101702,0.0061072,0.0048775,0.0099270,0.0099343,0.0095907
857.0000000,0.0099669,0.0062153,0.0100194,0.0099890,0.0047551,0.0098304,0.0101593,0.0057107,0.0043998,0.0104298,0.0099957,0.0098905
858.0000000,0.0102869,0.0059063,0.0098436,0.0101476,0.0046457,0.0101035,0.0101246,0.0060012,0.0049511,0.0101760,0.0097617,0.0099784
859.0000000,0.0098833,0.0061115,0.0098041,0.0100366,0.0045989,0.0100288,0.0100033,0.0058280,0.0047079,0.0100158,0.0101580,0.0100521
860.0000000,0.0099869,0.0060353,0.0100195,0.0097908,0.0046302,0.0101666,0.0101505,0.0058420,0.0044514,0.0097757,0.0100464,0.0098444
861.0000000,0.0095752,0.0058736,0.0096914,0.0101978,0.0046410,0.0101421,0.0100724,0.0059477,0.0049229,0.0101690,0.0100681,0.0101619
862.0000000,0.0099362,0.0058224,0.0098013,0.0099445,0.0046353,0.0099702,0.0100948,0.0060629,0.0046320,0.0100406,0.0101954,0.0098622
863.0000000,0.0101221,0.0062106,0.0098380,0.0101120,0.0044019,0.0101087,0.0099910,0.0059030,0.0045976,0.0100464,0.0101120,0.0098143
864.0000000,0.0098947,0.0058467,0.0098812,0.0100736,0.0047079,0.0102478,0.0100429,0.0060238,0.0048019,0.0098923,0.0100893,0.0100925
865.0000000,0.0101275,0.0061348,0.0100422,0.0100446,0.0046520,0.0100084,0.0102559,0.0061876,0.0046055,0.0100241,0.0098419,0.0099827
866.0000000,0.0100847,0.0060338,0.0098145,0.0102205,0.0048584,0.0101942,0.0101641,0.0059867,0.0047945,0.0099832,0.0101832,0.0095009
867.0000000,0.0101065,0.0059701,0.0098135,0.0100040,0.0048313,0.0098961,0.0101993,0.0060919,0.0048336,0.0101420,0.0099139,0.0098143
868.0000000,0.0100584,0.0061523,0.0100591,0.0099244,0.0046403,0.0097394,0.0099749,0.0059545,0.0046705,0.0100924,0.0099277,0.0103251
869.0000000,0.0099641,0.0058362,0.0099093,0.0096520,0.0048061,0.0099548,0.0102205,0.0058618,0.0046126,0.0100845,0.0101337,0.0097306
870.0000000,0.0101235,0.0061884,0.0100836,0.0101409,0.0049013,0.0100777,0.0105480,0.0062398,0.0048129,0.0102058,0.0100664,0.0100541
871.0000000,0.0101426,0.0060596,0.0099112,0.0096986,0.0047002,0.0101233,0.0101622,0.0062025,0.0048140,0.0098715,0.0101385,0.0097728
872.0000000,0.0098173,0.0057912,0.0099528,0.0097283,0.0047578,0.0102387,0.0100717,0.0062724,0.0047973,0.0099915,0.0100000,0.0099697
873.0000000,0.0100998,0.0059239,0.0103016,0.0098469,0.0046758,0.0099537,0.0100924,0.0062971,0.0046944,0.0101281,0.0102301,0.0099215
874.0000000,0.0097856,0.0062263,0.0099954,0.0099786,0.0046829,0.0100022,0.0098079,0.0059296,0.0049913,0.0097331,0.0101459,0.0099028
875.0000000,0.0102249,0.0062102,0.0098181,0.0100078,0.0045818,0.0100585,0.0101995,0.0056854,0.0048653,0.0102031,0.0098982,0.0100560
876.0000000,0.0098333,0.0060415,0.0099151,0.0098758,0.0047547,0.0102344,0.0101779,0.0059827,0.0046520,0.0099258,0.0099136,0.0099579
877.0000000,0.0099930,0.0059592,0.0100472,0.0100888,0.0047428,0.0100086,0.0100093,0.0060434,0.0045914,0.0099250,0.0101999,0.0098322
878.0000000,0.0100906,0.0063649,0.0098556,0.0099072,0.0048949,0.0099911,0.0101409,0.0062254,0.0045923,0.0100527,0.0101552,0.0098855
879.0000000,0.0099668,0.0060477,0.0097326,0.0099452,0.0048430,0.0102244,0.0102144,0.0061164,0.0046824,0.0099400,0.0099932,0.0100363
880.0000000,0.0101589,0.0063785,0.0098853,0.0098890,0.0047997,0.0099920,0.0101703,0.0061331,0.0048463,0.0097945,0.0099758,0.0096083
881.0000000,0.0099759,0.0061331,0.0098970,0.0099616,0.0048363,0.0101507,0.0100691,0.0059937,0.0047725,0.0098526,0.0101544,0.0099218
882.0000000,0.0099094,0.0059246,0.0099611,0.0098108,0.0048549,0.0098677,0.0103125,0.0059476,0.0048079,0.0099707,0.0099476,0.0099820
883.0000000,0.0100805,0.0061309,0.0099695,0.0102100,0.0046149,0.0100170,0.0101850,0.0059474,0.0049933,0.0103731,0.0101323,0.0098893
884.0000000,0.0100107,0.0059925,0.0098771,0.0100381,0.0050299,0.0100401,0.0101128,0.0060564,0.0048735,0.0097524,0.0101037,0.0098437
885.0000000,0.0100209,0.0058618,0.0100173,0.0101685,0.0047818,0.0097407,0.0101466,0.0059161,0.0047215,0.0098604,0.0103038,0.0100209
886.0000000,0.0101946,0.0062035,0.0100789,0.0099889,0.0046985,0.0103988,0.0101708,0.0061530,0.0045658,0.0099025,0.0099159,0.0099471
887.0000000,0.0098198,0.0061194,0.0098427,0.0098751,0.0047258,0.0100669,0.0101666,0.0062597,0.0044707,0.0097871,0.0103197,0.0100442
888.0000000,0.0100750,0.0059734,0.0100337,0.0102151,0.0047987,0.0100854,0.0101226,0.0058157,0.0047538,0.0102708,0.0101580,0.0099392
